clump,Total Number of Seals,width,height,avg_r,sd_r,avg_g,sd_g,avg_b,sd_b
LS21323_DJI_0848_clump_0013,,238,306,129.03781512605000,17.476113309394500,125.760348583878,30.976645864025400,123.28627725600000,29.037005158151800
LS21323_DJI_0848_clump_0014,,400,284,133.36,15.363552106636500,136.63732394366200,13.936178013625400,129.09479753521100,26.117017300079800
LS21323_DJI_0848_clump_0015,,204,306,131.73366013071900,10.492261901327900,131.07952069716800,12.920369276995500,127.39508842752800,25.5774446152115
LS21323_DJI_0848_clump_0016,,206,216,139.96440129449800,9.705969939849750,133.07716049382700,13.268717386130700,136.50364077669900,30.877524314302500
LS21323_DJI_0848_clump_0017,,264,148,141.7929292929290,12.365949930428700,131.7454954954960,12.72971279399290,134.0333998771500,32.20201601628240
LS21323_DJI_0848_clump_0018,,248,314,126.00537634408600,12.527710065371900,142.40764331210200,20.89757310161440,131.0331698171360,35.43744856745990
LS21323_DJI_0848_clump_0019,,188,232,119.74113475177300,11.68136402048170,128.43534482758600,14.63006914395680,124.85450293470300,26.06237785265820
LS21323_DJI_0848_clump_0020,,282,160,138.6903073286050,17.402306188033000,130.32708333333300,16.137536981410400,134.19177748227000,29.879347197529000
LS21323_DJI_0848_clump_0021,,152,206,121.17763157894700,22.603980584185400,140.25080906148900,31.041837427356900,131.4499552887070,32.715684794168700
LS21323_DJI_0848_clump_0022,,332,348,154.3975903614460,9.871592961994360,146.04789272030700,23.788008613520400,135.36054563079900,30.030382227510900
LS21323_DJI_0848_clump_0023,,350,250,129.7,12.703599040092100,128.39733333333300,20.11154211447300,122.67725714285700,29.055773312070900
LS21323_DJI_0848_clump_0024,,204,198,168.90522875817000,12.901240204099700,159.25252525252500,24.16330945723560,149.79550406021000,28.27459171638900
LS21323_DJI_0848_clump_0025,,188,200,127.23226950354600,13.540101504422400,127.38833333333300,10.333966512858900,125.10797872340400,29.15095506189850
LS21323_DJI_0848_clump_0026,,300,286,125.45666666666700,23.40928851735760,110.81468531468500,30.313235259437100,127.51398601398600,22.925107930436900
LS21323_DJI_0848_clump_0027,,170,234,124.31764705882400,15.187103738167600,116.81339031339000,12.757465505052800,123.60809451985900,21.09083171290300
LS21323_DJI_0848_clump_0028,,206,206,137.79449838187700,12.968152506850600,135.04045307443400,17.4572055890738,127.99472146290900,19.432974892874700
LS21323_DJI_0848_clump_0029,,266,188,135.63784461152900,14.828946878647200,110.69503546099300,16.42323352652660,132.35520316749300,31.017552713753900
LS21323_DJI_0848_clump_0030,,204,272,133.8986928104580,20.663018295705000,123.93137254902000,14.253403311463800,125.99675605536300,22.90063876018440
LS21323_DJI_0848_clump_0031,,188,228,143.5035460992910,15.155166295338500,127.95175438596500,17.52297605729650,130.66524356103000,30.209021112965800
LS21323_DJI_0848_clump_0032,,222,238,169.2192192192190,8.620110050821820,161.49859943977600,14.75383910535000,140.4265084412140,33.50998001412870
LS21323_DJI_0848_clump_0033,,282,296,157.30260047281300,36.15736773417680,128.9403153153150,27.22213917314060,140.0403009392370,28.86848339073440
LS21323_DJI_0848_clump_0034,,196,364,144.4030612244900,32.69836050545270,146.4569597069600,47.16051789261300,160.30833707109200,33.32294627751120
LS21323_DJI_0848_clump_0035,,230,204,127.04927536231900,14.197178972572300,125.61601307189500,15.284275906524200,124.43324808184100,23.431538071720500
LS21323_DJI_0848_clump_0036,,358,238,159.87337057728100,16.083429435896700,153.9033613445380,19.013202398650900,146.49603305009200,32.651846622717500
LS21323_DJI_0848_clump_0037,,222,250,126.01351351351400,22.64005056215700,124.30533333333300,17.174674326525700,122.8796936936940,36.30982090234310
LS21323_DJI_0848_clump_0038,,222,158,133.5810810810810,15.185742959159200,141.24894514767900,18.501375503236500,131.1312863496410,26.43806919260820
LS21323_DJI_0848_clump_0039,,282,290,132.41489361702100,18.255585379973800,130.56896551724100,30.804189931252000,127.66648324773800,26.42458140543960
LS21323_DJI_0848_clump_0040,,350,204,146.58,14.225723849689300,146.23856209150300,17.814272841928400,139.92721288515400,25.838790439795300
LS21323_DJI_0849_clump_0001,,170,284,120.7843137254900,11.382672978561300,119.44131455399100,12.385914389630400,104.18568765534400,34.28032263696850
LS21323_DJI_0849_clump_0002,,240,232,126.49305555555600,14.707894954646400,128.43534482758600,11.013385959067800,130.11497844827600,37.40945196134780
LS21323_DJI_0849_clump_0003,,188,176,99.68971631205670,21.63981015645620,115.32765151515200,18.1094272854177,107.25172267891700,36.00361576587960
LS21323_DJI_0849_clump_0004,,162,256,113.43415637860100,17.673618071256200,101.57942708333300,12.391463950576300,110.55741222993800,22.856236243970100
LS21323_DJI_0849_clump_0005,,248,222,131.5470430107530,10.561796740895900,147.76276276276300,12.090034893187600,131.4824723917470,28.326203786306500
LS21323_DJI_0849_clump_0006,,206,262,114.65857605178000,17.57245562458110,108.40966921119600,13.024643236678000,111.58567405321300,22.317952992510800
LS21323_DJI_0849_clump_0007,,180,216,110.40185185185200,14.795632372811400,110.89043209876500,17.069991207182600,106.05033436214000,24.834919213413200
LS21323_DJI_0849_clump_0008,,246,198,155.23441734417300,36.989093203110900,130.45959595959600,27.988499631478300,130.58167036215800,37.574778338919400
LS21323_DJI_0849_clump_0009,,248,296,127.68413978494600,14.35545177851980,128.4132882882880,13.218934481523100,118.30622003051400,24.772208042532300
LS21323_DJI_0849_clump_0010,,180,206,130.01111111111100,7.503817958254140,126.87702265372200,13.68441426310990,125.73932038835000,31.856770659670300
LS21323_DJI_0849_clump_0011,,324,256,135.73765432098800,22.172029005437300,115.75260416666700,24.754129358586800,123.71299913194400,27.268409421820400
LS21323_DJI_0849_clump_0012,,204,302,115.41666666666700,11.336270524813900,116.71302428256100,11.964230460021800,113.24686728996200,24.56433480739340
LS21323_DJI_0849_clump_0013,,120,222,130.21666666666700,10.251436213743100,117.61861861861900,10.2335438198508,117.07154654654700,32.04233758027330
LS21323_DJI_0849_clump_0014,,332,268,114.78112449799200,13.65584907636830,116.92910447761200,13.827426012939400,106.84238446322600,20.212935313750100
LS21323_DJI_0849_clump_0015,,212,210,105.06918238993700,11.03261003739250,115.27460317460300,16.19550661036390,113.03730907457300,25.318868980498400
LS21323_DJI_0849_clump_0016,,230,170,113.81884057971000,14.354434505061200,107.47058823529400,16.740408949928400,114.04626598465500,21.00620375107210
LS21323_DJI_0849_clump_0017,,332,272,106.8785140562250,23.001883548700000,105.15073529411800,26.345239448830300,107.45013509922000,29.45681010587480
LS21323_DJI_0849_clump_0018,,154,246,123.45887445887400,26.99289302868130,122.62737127371300,14.221940333749700,120.5774469433010,32.12091922518200
LS21323_DJI_0849_clump_0019,,256,306,113.25651041666700,11.960137101617000,125.36056644880200,18.07379126895680,119.21361825980400,35.99981123147030
LS21323_DJI_0849_clump_0020,,376,330,141.2331560283690,11.35202671802970,144.74040404040400,16.176622483950900,126.8939635718890,27.68793846573330
LS21323_DJI_0849_clump_0021,,282,392,126.42434988179700,24.577533476004200,129.05272108843500,16.009582889518300,127.62547944709800,29.30973072410720
LS21323_DJI_0849_clump_0022,,196,216,131.19557823129300,15.139291387421900,107.70833333333300,17.85918319472410,115.87901549508700,29.316548130174600
LS21323_DJI_0849_clump_0023,,238,256,114.2983193277310,22.708710121506800,120.4609375,30.760136120002700,113.35024947479000,21.918944334435500
LS21323_DJI_0849_clump_0024,,290,206,117.183908045977,11.772975810720900,120.62621359223300,22.960732461698200,112.53779712085700,25.730098954361300
LS21323_DJI_0849_clump_0025,,334,200,151.46107784431100,13.560501746642200,141.86833333333300,30.32047158640880,136.34543413173700,34.80060957451230
LS21323_DJI_0849_clump_0026,,246,280,131.4850948509490,33.12680605176940,125.0,12.438802575964000,125.75132113821100,31.090777735808200
LS21323_DJI_0849_clump_0027,,188,206,114.20390070922000,18.323315352132300,113.90291262135900,27.3001468385539,110.73151208428000,28.523584514311000
LS21323_DJI_0849_clump_0028,,282,216,119.04255319148900,11.405613694197300,124.62962962963000,8.421854938406770,102.62875952193300,23.389060907437500
LS21323_DJI_0849_clump_0029,,152,246,139.43640350877200,9.008299742916710,141.57859078590800,11.19196513803420,130.6053701326490,25.16076616231220
LS21323_DJI_0849_clump_0030,,238,256,109.83193277310900,23.811580402198900,107.92317708333300,21.741810822072900,112.74139968487400,28.750723151937800
LS21323_DJI_0849_clump_0031,,368,266,124.61050724637700,31.087483473710300,144.17794486215500,12.914832442952600,125.94265895717600,28.1428882571593
LS21323_DJI_0849_clump_0032,,246,164,119.83062330623300,14.255499956693300,121.90243902439000,15.776984695551900,116.60410469958400,27.524984036131900
LS21323_DJI_0849_clump_0033,,230,132,111.64057971014500,28.85528268436080,116.0050505050510,17.1835008588217,107.0891304347830,32.21408071755360
LS21323_DJI_0849_clump_0034,,170,210,114.90196078431400,22.39770200218890,130.0047619047620,12.133057670487400,121.55294117647100,34.5515880857688
LS21323_DJI_0849_clump_0035,,264,188,127.59722222222200,11.565389081530400,125.70744680851100,24.205412644337000,124.48644019987100,25.449366011370300
LS21323_DJI_0849_clump_0036,,360,172,122.02685185185200,14.67342714444170,108.06395348837200,25.32765476702960,115.36308139534900,31.32193508767910
LS21323_DJI_0849_clump_0037,,298,240,116.98993288590600,16.507232141424800,106.94305555555600,38.63027499538590,116.40174776286400,31.055665000138200
LS21323_DJI_0849_clump_0038,,128,256,128.59114583333300,9.941339653373310,123.88020833333300,11.080375104507800,117.096923828125,29.66269223050030
LS21323_DJI_0849_clump_0039,,170,210,130.74117647058800,18.539297705151400,132.44285714285700,10.012963253032300,130.5344817927170,33.044500406034300
LS21323_DJI_0850_clump_0001,3,238,216,143.1204481792720,17.28106918509640,144.96604938271600,14.210240888915900,152.66283457827600,37.98170203376770
LS21323_DJI_0850_clump_0002,2,248,132,146.0,12.276386985565200,138.15151515151500,13.780101036385900,140.00308528836800,35.806624099949100
LS21323_DJI_0850_clump_0003,3,264,302,130.80555555555600,13.37163322845820,147.87969094922700,20.141110537389000,143.37505017058000,36.14261399900690
LS21323_DJI_0850_clump_0004,3,230,266,138.16086956521700,22.33094763847390,147.11654135338300,13.608478194294200,139.364253023864,28.65352814365960
LS21323_DJI_0850_clump_0005,2,196,286,138.85034013605400,12.761871219659200,126.83333333333300,15.189830923383000,133.05294705294700,23.156249151979400
LS21323_DJI_0850_clump_0006,3,188,160,132.37765957446800,20.843496464773300,141.41666666666700,20.541962472515200,133.19637632978700,36.31479673085140
LS21323_DJI_0850_clump_0007,6,282,200,139.34751773049600,13.130362454563800,146.535,9.665166406568830,120.79280141844000,29.933094625417200
LS21323_DJI_0850_clump_0008,3,256,216,144.77213541666700,18.22369407250710,156.10030864197500,13.242426203554700,148.04419849537000,37.17305293865500
LS21323_DJI_0850_clump_0009,2,188,206,149.93085106383000,18.93279937525070,123.75080906148900,19.381021335795500,137.47454038421800,32.41269114758450
LS21323_DJI_0850_clump_0010,2,196,198,146.1343537414970,11.302909297873500,149.46127946127900,11.926938740651300,142.93460111317300,30.715316779241200
LS21323_DJI_0850_clump_0011,4,222,240,129.60060060060100,17.28283356326780,120.63194444444400,22.16000731039850,124.14662162162200,22.881412109354000
LS21323_DJI_0850_clump_0012,2,246,164,142.85365853658500,15.961683249067600,139.92073170731700,22.624987469636100,132.58675391632000,33.465933102157800
LS21323_DJI_0850_clump_0013,2,188,182,127.18971631205700,11.605108647834000,137.65750915750900,18.104244043973800,136.26435001169000,30.442645660893300
LS21323_DJI_0850_clump_0014,1,120,240,155.8972222222220,10.74853959359420,143.68194444444400,13.167413759278000,143.516875,34.73990150966240
LS21323_DJI_0850_clump_0015,3,266,308,148.97243107769400,19.783077800807900,150.42640692640700,15.995805580861900,150.99021091690300,29.125378436006000
LS21323_DJI_0850_clump_0016,2,172,198,135.83139534883700,12.560885161384800,135.8114478114480,10.381841353554500,132.83491895701200,33.379513427815500
LS21323_DJI_0850_clump_0017,2,248,148,134.26478494623700,12.874019294812900,136.4527027027030,12.77173176726780,131.15050130775900,24.03667813987160
LS21323_DJI_0850_clump_0018,2,180,206,118.0111111111110,14.558562030470700,129.28802588996800,16.945884331579300,126.86178532901800,26.255206834402200
LS21323_DJI_0850_clump_0019,4,240,262,140.3875,16.49187036677300,124.28880407124700,25.917942577000900,131.45354643765900,30.110500562132300
LS21323_DJI_0850_clump_0020,2,214,182,157.75389408099700,13.754133633247900,158.6886446886450,12.241844829509900,150.63007086371600,21.5233882243089
LS21323_DJI_0850_clump_0021,2,212,302,166.77672955974800,8.424871049298160,158.99668874172200,13.372444983671000,150.2184493315010,28.029973483121200
LS21323_DJI_0850_clump_0022,2,162,262,165.8127572016460,11.879536032541700,156.31806615776100,12.899616513056400,148.96107812647300,25.923212594272100
LS21323_DJI_0850_clump_0023,2,128,256,148.34635416666700,17.360525662871900,142.28645833333300,13.520575522388000,142.76107788085900,32.98596654971680
LS21323_DJI_0850_clump_0024,5,384,176,145.45920138888900,14.789614953518300,133.30113636363600,28.40038143010310,139.63549064867400,32.10202530814060
LS21323_DJI_0850_clump_0025,1,154,216,155.56709956710000,11.038835412238200,140.99074074074100,26.871721575644500,156.24618205868200,32.75796767355290
LS21323_DJI_0850_clump_0026,4,300,234,143.86666666666700,19.031844658653300,133.17236467236500,27.561899872972400,139.3598433048430,29.286918649186200
LS21323_DJI_0850_clump_0027,2,264,200,151.22095959596000,12.837776290669500,154.405,13.646524893417600,145.62426136363600,26.03908001257700
LS21323_DJI_0850_clump_0028,3,180,198,134.76296296296300,24.84103755434560,146.2053872053870,17.054623214783100,139.71040965207600,35.95556793913080
LS21323_DJI_0850_clump_0029,2,196,256,157.24489795918400,11.133904728952800,147.72526041666700,18.084114444580400,146.93494897959200,28.539657863743600
LS21323_DJI_0850_clump_0030,1,206,142,139.16343042071200,11.730419444153500,139.77464788732400,10.658414449857800,138.53165595514800,26.362766864912800
LS21323_DJI_0851_clump_0001,3,222,228,153.35435435435400,14.360145275410300,144.00292397660800,29.030937172054700,161.03159080132800,38.1713325155631
LS21323_DJI_0851_clump_0002,3,178,148,137.19850187265900,25.277077253110900,147.59684684684700,23.824472408704500,140.30781202550900,41.538319815187800
LS21323_DJI_0851_clump_0003,2,274,142,156.330900243309,12.785998041017000,145.27464788732400,14.643243101785500,149.74316335972000,34.656190171541800
LS21323_DJI_0851_clump_0004,5,368,166,149.4048913043480,17.847076182082500,139.64658634538200,31.05610285421440,145.60583093242500,37.202817942073
LS21323_DJI_0851_clump_0005,3,272,216,148.4546568627450,18.813660631382900,159.71604938271600,20.86774022081660,154.02673951525100,36.97505235609270
LS21323_DJI_0851_clump_0006,2,196,286,143.10884353741500,12.9143590662164,131.6130536130540,16.043266594735600,138.86513486513500,23.557869446346100
LS21323_DJI_0851_clump_0007,2,196,210,157.60884353741500,17.013501741844200,136.0888888888890,19.425846888536400,146.36282798833800,32.397843306223500
LS21323_DJI_0851_clump_0008,2,248,154,141.48521505376300,14.335826116329100,144.06277056277100,12.711005189600200,138.24188311688300,24.38424638185420
LS21323_DJI_0851_clump_0009,5,366,272,149.09016393442600,12.311532710351000,141.74142156862700,16.102476667950400,142.45917711346800,29.3432578446308
LS21323_DJI_0851_clump_0010,,290,376,149.9390804597700,24.818462058003500,156.88563829787200,16.13787688443730,157.02320249449700,28.57896464648320
LS21323_DJI_0851_clump_0011,,178,198,129.1947565543070,19.219009068756100,138.13468013468000,18.21537930100560,136.11128135285400,27.440901073250100
LS21323_DJI_0851_clump_0012,,196,204,153.20578231292500,8.850813823619130,151.72058823529400,15.668607544995100,150.3403361344540,29.794008471895600
LS21323_DJI_0851_clump_0013,,120,240,160.9638888888890,10.730865471406900,149.32777777777800,13.513709317066600,151.23527777777800,35.66874982126130
LS21323_DJI_0851_clump_0014,,256,262,136.70442708333300,17.72635987921940,131.1094147582700,19.69715335508220,134.14244394084000,22.320576179464100
LS21323_DJI_0851_clump_0015,,282,200,156.89716312056700,12.791474202885500,156.62833333333300,23.81197592015880,153.13856382978700,26.252899239984700
LS21323_DJI_0851_clump_0016,,188,192,144.8031914893620,14.095366313669300,119.95138888888900,34.05552652595280,123.82626883865200,31.9192883166492
LS21323_DJI_0851_clump_0017,,136,262,148.42156862745100,17.481046472528500,147.01399491094100,14.24811250639480,146.91440278401400,33.47193067044060
LS21323_DJI_0851_clump_0018,,146,182,155.77625570776300,13.27355948546080,142.56410256410300,10.958985843350400,146.2610266445880,33.73465469754490
LS21323_DJI_0851_clump_0019,,188,188,166.65248226950400,15.719836957811700,171.20390070922000,8.803161849206960,166.42640900860100,34.48002345697710
LS21323_DJI_0851_clump_0020,,118,250,157.17796610169500,15.576110577484200,146.36266666666700,14.364463311318700,142.99630508474600,33.353300650965600
LS21323_DJI_0852_clump_0001,,230,250,141.0144927536230,9.244179921651270,148.504,9.88571278832909,142.47318260869600,38.21342892744310
LS21323_DJI_0852_clump_0002,,240,210,137.39583333333300,15.47319310488660,132.10476190476200,9.720628181599070,124.83797619047600,26.103345781404300
LS21323_DJI_0852_clump_0003,,436,250,129.40443425076500,13.467399029008300,146.72133333333300,25.018040388665300,140.5595779816510,29.03006178362960
LS21323_DJI_0852_clump_0004,,238,274,129.52661064425800,10.581946096542900,124.68004866180000,13.087430718823900,120.71459240630600,23.65351506601110
LS21323_DJI_0852_clump_0005,,180,262,121.92037037037000,26.693582802347600,122.6323155216290,15.681172126770500,123.72765055131500,27.29513635605300
LS21323_DJI_0852_clump_0006,,282,204,107.38770685579200,30.760357039388600,120.22712418300700,9.489367092072470,116.04587331386500,29.500431898628500
LS21323_DJI_0852_clump_0007,,308,364,119.8430735930740,10.47922319122720,113.0467032967030,11.65910082248590,113.82069715998300,25.52057399856570
LS21323_DJI_0852_clump_0008,,358,256,114.79608938547500,11.19225688276560,101.42578125,20.380551695439500,106.79507463338000,29.070935787001500
LS21323_DJI_0852_clump_0009,,266,346,129.3095238095240,13.718643792027700,130.17630057803500,11.857565773929500,128.92991872745400,34.54746970221310
LS21323_DJI_0852_clump_0010,,248,302,114.95967741935500,25.627312125497300,115.86975717439300,22.413449706718600,122.51576853236500,27.791241329888500
LS21323_DJI_0852_clump_0011,,222,348,142.4009009009010,14.042618499536100,141.3582375478930,12.038333534522100,131.72939318629000,26.84743808702040
LS21323_DJI_0852_clump_0012,,188,342,140.87765957446800,12.650130946441800,134.62183235867400,15.538083471522400,121.76727945750900,25.95954095547160
LS21323_DJI_0852_clump_0013,,204,216,125.09803921568600,14.750878873066300,125.55246913580200,13.190216635484900,116.29747639796700,27.771881187614400
LS21323_DJI_0852_clump_0014,,290,148,106.76896551724100,10.442429038169300,124.93243243243200,9.07227895485053,112.93443616029800,27.536555176724900
LS21323_DJI_0852_clump_0015,,266,228,115.7468671679200,12.864771269222900,100.50584795321600,14.885870719846800,112.99032119773100,34.59373892526170
LS21323_DJI_0852_clump_0016,,264,278,134.04040404040400,21.89722052004360,126.39448441247000,12.040659266564200,121.79659908436900,30.183997109053300
LS21323_DJI_0852_clump_0017,,162,256,123.48353909465000,10.302759260516500,126.5859375,13.542483699310600,113.98823302469100,24.026068830582200
LS21323_DJI_0852_clump_0018,,180,302,113.56111111111100,10.608084210510600,117.82229580574000,10.57749650233310,107.82709713024300,31.69324836640840
LS21323_DJI_0852_clump_0019,,366,354,127.6120218579240,15.173037193018600,126.31544256120500,12.175324941119300,125.10951344509300,27.301872877462900
LS21323_DJI_0852_clump_0020,,222,152,103.65915915915900,22.84500685120770,119.3157894736840,19.408044899805600,112.54800853485100,32.54003362191910
LS21323_DJI_0852_clump_0021,,204,266,119.23039215686300,11.149204572134800,121.96115288220600,11.092445652360100,113.54575777679500,20.017253717726300
LS21323_DJI_0852_clump_0022,,196,266,137.17857142857100,11.12011185892940,128.56766917293200,10.81479110280550,123.9539857296300,25.079219510611200
LS21323_DJI_0852_clump_0023,,306,176,93.36165577342050,48.042781523530400,116.83522727272700,15.750220343139300,125.144997771836,46.069000889927400
LS21323_DJI_0852_clump_0024,,188,206,98.01595744680850,8.272064453595030,111.06957928802600,13.132385922488600,101.52824829580700,24.90760197279180
LS21323_DJI_0852_clump_0025,,214,160,122.40342679127700,11.022528082466000,116.39166666666700,14.41341726386290,123.87730724299100,26.796823139429800
LS21323_DJI_0852_clump_0026,,290,136,123.0,12.345225704747100,115.17892156862700,16.967669568968300,129.30872210953300,33.785094817619700
LS21323_DJI_0852_clump_0027,,214,318,107.41277258567000,15.499955545348600,103.69916142557700,20.494532157465700,102.77246811262000,31.093436323530600
LS21323_DJI_0852_clump_0028,,272,158,109.14950980392200,15.70202621353970,105.06118143459900,15.531730536438400,106.69217702903900,20.53994981926060
LS21323_DJI_0852_clump_0029,,316,210,115.07594936708900,11.417033856189900,107.78888888888900,14.9960271046755,113.88719107896300,28.467831721501100
LS21323_DJI_0852_clump_0030,,264,314,110.65530303030300,11.895318753253600,113.98726114649700,25.74367044697680,113.25125458405700,23.662987803045300
LS21323_DJI_0852_clump_0031,,360,240,130.77407407407400,20.748959681062700,141.78194444444400,11.257760611991800,130.58024305555600,27.66403888016260
LS21323_DJI_0852_clump_0032,,188,194,137.104609929078,9.352515876310450,134.96735395189000,12.44771744661370,122.87584996709800,24.11097933826920
LS21323_DJI_0852_clump_0033,,230,152,127.57246376811600,17.905989476910700,130.77850877193000,9.221521997570540,126.57025171624700,24.850559910276900
LS21323_DJI_0852_clump_0034,,170,222,120.40392156862700,14.44182326200900,140.5,14.39284210654390,115.2531001589830,30.248446765486400
LS21323_DJI_0852_clump_0035,,152,222,104.24561403508800,16.5161066540794,109.93993993994000,14.779032993149800,106.34222380275000,24.754902144143700
LS21323_DJI_0852_clump_0036,,290,286,123.37816091954000,16.630417536020600,119.2004662004660,18.961238827440400,126.62726067036400,25.509094668815200
LS21323_DJI_0852_clump_0037,,154,232,117.43073593073600,13.16621048717530,113.11206896551700,11.582987588118500,112.50431034482800,27.944633167122100
LS21323_DJI_0852_clump_0038,,282,108,115.48226950354600,26.480449857141500,122.60493827160500,30.256997563198500,126.80821513002400,26.076200685765400
LS21323_DJI_0852_clump_0039,,256,198,92.1015625,21.760835367511200,115.14141414141400,12.177013810465700,102.92637310606100,19.719994440209700
LS21323_DJI_0852_clump_0040,,272,306,110.11642156862700,16.0100282586224,105.48474945533800,18.032568167002100,110.49112120338300,20.27806253674770
LS21323_DJI_0852_clump_0041,,246,170,144.74525745257500,11.367959323839100,146.13333333333300,7.66542189383321,127.07881396461000,29.531892409346300
LS21323_DJI_0852_clump_0042,,204,564,135.64705882352900,18.099929797370600,138.50118203309700,17.28913824351200,125.4950198164370,27.90265249934850
LS21323_DJI_0852_clump_0043,,222,222,111.52252252252300,15.119154476204000,119.08408408408400,16.658885178556500,112.04532911289700,16.86778383843100
LS21323_DJI_0852_clump_0044,,172,228,123.16279069767400,28.85966867330490,124.17251461988300,24.095801825349400,124.96358629131000,25.065517983669900
LS21323_DJI_0853_clump_0001,,222,228,149.87987987988000,15.978419680339700,139.41374269005800,11.664781227266600,137.8998142879720,28.17418379461550
LS21323_DJI_0853_clump_0002,,290,296,127.49770114942500,10.821832732065500,116.09572072072100,14.679491107161900,125.85478797763300,34.18026109482630
LS21323_DJI_0853_clump_0003,,256,204,130.48567708333300,14.060501823218300,121.16503267973900,13.513871576973500,126.90161611519600,32.85269786312410
LS21323_DJI_0853_clump_0004,,324,272,117.92078189300400,15.342754090851700,115.46323529411800,17.62069364227280,124.11210965867800,29.320173451415500
LS21323_DJI_0853_clump_0005,,212,336,155.82704402515700,11.204009758048200,148.7123015873020,13.274818305796200,138.07033355795100,25.367997317813500
LS21323_DJI_0853_clump_0006,,298,364,130.80984340044700,11.705639923376500,124.98992673992700,13.266460823389000,125.23697359687300,28.200787575603700
LS21323_DJI_0853_clump_0007,,170,308,123.3843137254900,10.647716731198800,127.12554112554100,12.318792054994500,116.03145530939600,35.28597920369160
LS21323_DJI_0853_clump_0008,,334,330,147.97205588822400,13.498843654360200,133.21919191919200,24.484863090471400,130.36904373072000,29.04214939454990
LS21323_DJI_0853_clump_0009,,316,268,132.36603375527400,14.88507260239630,133.47512437810900,14.998279440607800,133.9366025883240,31.612949830083700
LS21323_DJI_0853_clump_0010,,272,216,126.67279411764700,15.31945914408910,130.33179012345700,10.769875763255200,129.74077478213500,27.713358923061000
LS21323_DJI_0853_clump_0011,,196,250,134.08843537415000,19.446569104417800,133.03066666666700,15.42527340294350,134.58834693877600,30.442173869821600
LS21323_DJI_0853_clump_0012,,460,198,121.20652173913000,23.14012359054630,142.43939393939400,19.016221950634400,131.21215415019800,38.263443698736600
LS21323_DJI_0853_clump_0013,,246,246,130.23848238482400,12.857780910645800,103.28455284552800,15.85658301148310,125.8312016656750,34.309988406660500
LS21323_DJI_0853_clump_0014,,196,228,142.43197278911600,14.99865520681320,139.48538011695900,14.448580628056600,131.62238184747600,30.858622466120200
LS21323_DJI_0853_clump_0015,,188,268,136.67021276595700,11.829661270312600,143.76243781094500,10.183492252419500,128.28971498888500,23.213297428049200
LS21323_DJI_0853_clump_0016,,172,346,152.56976744186000,11.960406935152500,154.89017341040500,11.922254565300700,138.43228256486100,30.024788426600300
LS21323_DJI_0853_clump_0017,,462,262,126.79220779220800,14.012264156270600,120.35750636132300,11.806569779786700,127.54191864115500,35.325128398189300
LS21323_DJI_0853_clump_0018,,238,296,133.92156862745100,21.60213211294480,133.03378378378400,23.520476666511600,139.6028276175340,30.336344888795300
LS21323_DJI_0853_clump_0019,,230,354,145.64202898550700,17.028645139984200,143.12146892655400,14.32134995413920,136.34196757553400,30.276843401144700
LS21323_DJI_0853_clump_0020,,196,244,141.3248299319730,12.114599998941000,130.75273224043700,17.897715019448000,131.96915774506500,28.762460573638800
LS21323_DJI_0853_clump_0021,,204,200,113.63071895424800,12.775112554897300,126.02333333333300,16.337057738636900,116.13325980392200,28.85811914945720
LS21323_DJI_0853_clump_0022,,222,232,145.35585585585600,12.703045327945900,151.76724137931000,26.137904971478800,135.84873019571300,27.387918839170700
LS21323_DJI_0853_clump_0023,,196,296,150.30442176870700,9.971601555959740,141.7849099099100,10.702357121908100,136.56954977937100,26.12320761547240
LS21323_DJI_0853_clump_0024,,334,256,123.84630738523000,12.639652278361500,109.50260416666700,17.15720795715270,120.11064979416200,27.668400702519400
LS21323_DJI_0853_clump_0025,,170,228,109.78235294117600,15.586120093265900,110.41812865497100,21.774308027244400,115.77799277605800,27.06808134223780
LS21323_DJI_0853_clump_0026,,170,200,134.0235294117650,16.265789773479100,154.61333333333300,16.39208616646730,131.39811764705900,31.463601323139300
LS21323_DJI_0853_clump_0027,,248,336,119.72177419354800,15.991572346068700,115.65079365079400,20.54179535758680,122.162598406298,26.495437946506300
LS21323_DJI_0853_clump_0028,,238,182,142.624649859944,16.188983967754600,145.46336996337000,20.404686283865800,139.87378797672900,29.46998603019570
LS21323_DJI_0853_clump_0029,,248,308,127.51478494623700,19.672993242661200,115.48593073593100,20.791242773864700,126.54172339757000,32.733041702656100
LS21323_DJI_0853_clump_0030,,282,246,112.59101654846300,14.16996172467260,120.98644986449900,15.756267927255300,120.6615204981840,30.144080956564800
LS21323_DJI_0853_clump_0031,,334,216,124.01696606786400,14.445669138642200,121.1574074074070,16.61017948169940,124.9609808161460,29.70318094427850
LS21323_DJI_0853_clump_0032,,206,222,113.7411003236250,21.72193260441720,115.98648648648600,14.064783528489500,117.15369981632100,20.562318555342000
LS21323_DJI_0853_clump_0033,,212,222,134.19811320754700,16.052245563627,145.97147147147100,13.13275127659970,133.13757861635200,24.714468439513900
LS21323_DJI_0853_clump_0034,,246,188,133.98373983739800,17.717896456642500,134.32978723404300,16.653256639237800,132.53401228161200,30.750360724950900
LS21323_DJI_0853_clump_0035,,272,152,133.79166666666700,18.675852847331100,138.3421052631580,15.657563021696400,127.73930921052600,25.746287696927600
